36.90195704,6.686500527
36.90222812,6.686500527
36.90283394,6.686500527
36.90329003,6.686500527
36.90357304,6.686500527
36.90375495,6.686500527
36.90403509,6.686500527
36.9042201,6.686500527
36.90444708,6.686500527
36.90465999,6.686500527
36.90482807,6.686500527
36.90505004,6.686500527
36.90521502,6.686500527
36.90540695,6.686500527
36.905617,6.686500527
36.90578389,6.686500527
36.90599895,6.686500527
36.90616798,6.686500527
36.90638709,6.686500527
36.90665889,6.686500527
36.90682101,6.686500527
36.90698695,6.686500527
36.90727091,6.686500527
36.90752792,6.686500527
36.90771508,6.686500527
36.90790892,6.686500527
36.9080689,6.686500527
36.90824604,6.686500527
36.90845704,6.686500527
36.90861106,6.686500527
36.90888405,6.686500527
36904,6.686500527
37540,6.686500527
3782,6.686500527
37873,6.686500527
38496,6.686500527
38558,6.686500527
39003,6.686500527
39266,6.686500527
39445,6.686500527
39512,6.686500527
40643,6.686500527
41239,6.686500527
41403,6.686500527
42343,6.686500527
45281,6.686500527
45437,6.686500527
45977,6.686500527
47173,6.686500527
47884,6.686500527
50865,6.686500527
51414,6.686500527
51596,6.686500527
51904,6.686500527
52084,6.686500527
52205,6.686500527
5247,6.686500527
52594,6.686500527
54875,6.686500527
56109,6.686500527
56700,6.686500527
56974,6.686500527
594232,6.686500527
609324,6.686500527
61993,6.686500527
62018,6.686500527
6234,6.686500527
6256,6.686500527
6270,6.686500527
627334,6.686500527
629018,6.686500527
6512,6.686500527
6542,6.686500527
6574,6.686500527
6578,6.686500527
6600,6.686500527
67486,6.686500527
67841,6.686500527
69991,6.686500527
72251,6.686500527
72683,6.686500527
7601,6.686500527
7626,6.686500527
77330,6.686500527
7752,6.686500527
78316,6.686500527
7977,6.686500527
80901,6.686500527
8133,6.686500527
8147,6.686500527
89637,6.686500527
928286,6.686500527
94086,6.686500527
943008,6.686500527
94311,6.686500527
948456,6.686500527
949480,6.686500527
95144,6.686500527
958026,6.686500527
979476,6.686500527
阿婆,6.686500527
安心,6.686500527
拔絲,6.686500527
白菜,6.686500527
白肉,6.686500527
百花,6.686500527
搬進,6.686500527
保證,6.686500527
寶島,6.686500527
北城,6.686500527
本身,6.686500527
便當,6.686500527
玻璃,6.686500527
撥打,6.686500527
不斷,6.686500527
不吝,6.686500527
不同,6.686500527
不須,6.686500527
不用,6.686500527
菜色,6.686500527
餐飲,6.686500527
草創,6.686500527
產品,6.686500527
嘗試,6.686500527
車站,6.686500527
成功,6.686500527
成立,6.686500527
呈現,6.686500527
承德,6.686500527
吃法,6.686500527
赤峰,6.686500527
臭豆腐,6.686500527
出發,6.686500527
出台,6.686500527
創立,6.686500527
創新,6.686500527
純天然,6.686500527
蔥花,6.686500527
大腸,6.686500527
大量,6.686500527
大王,6.686500527
代表性,6.686500527
蛋黃,6.686500527
刀削麵,6.686500527
地瓜,6.686500527
燈光,6.686500527
第二家,6.686500527
第三代,6.686500527
第三家,6.686500527
第一,6.686500527
第一家,6.686500527
店家,6.686500527
電話,6.686500527
頂級,6.686500527
訂購,6.686500527
冬瓜,6.686500527
東南,6.686500527
東坡肉,6.686500527
東區,6.686500527
動力,6.686500527
豆瓣,6.686500527
豆醬,6.686500527
豆乳,6.686500527
獨門,6.686500527
對面,6.686500527
囤積,6.686500527
多樣,6.686500527
耳朵,6.686500527
二代,6.686500527
二十幾年,6.686500527
番茄,6.686500527
非常,6.686500527
肥美,6.686500527
費時,6.686500527
分機,6.686500527
